
Rk	team	categories	R1	R2	R3	R4	R5	Pts	Spk	1sts	2nds
45=	Shachar Gold	ESL	Weizman debate rooms didnt get hit	80	78	79	75	78	390	78.00	1.67
45=	Krish Singh	EPL	girlie idk, get me a monster	78	76	77	82	77	390	78.00	2.10
48=	Theo Dorfner	ESL	Vienna AT	78	75	79	79	78	389	77.80	1.47
48=	Andrew Liu	EPL	1/2 finance bros	76	79	75	80	79	389	77.80	1.94
48=	Pavle Antonijević	EFL	Belgrade Zdravo srednji kurse	77	81	80	77	74	389	77.80	2.48
48=	Yuval Gamzon-Kapeller	ESL	Technion C	80	77	77	75	80	389	77.80	1.94
48=	Jay Ooi	EPL	UCL Everyone will feel it.	78	74	78	79	80	389	77.80	2.04
48=	Séb Dunne Fulmer	EPL	TCD Hist (B)ut it’s bring your grandparent	81	78	80	75	75	389	77.80	2.48
48=	Katy Harrington	EPL	TCD Hist (B)ut it’s bring your grandparent	81	78	80	75	75	389	77.80	2.48
55=	Kinshuk vasan	ESL	Khalsa A	77	79	77	76	78	387	77.40	1.02
55=	Andrew Mabon	EPL	In this house, Maslow is a hero, e	76	80	77	77	77	387	77.40	1.36
55=	Nimai Koneru	EPL	Fart House taxi buttgooning compil	80	77	81	76	73	387	77.40	2.87
55=	Yorgo Kyriakopoulos	ESL	Bristol he&#x27;s got me by the marbles	74	78	74	83	78	387	77.40	3.32
59=	Pavel Kalinnikov	EFL	Deutschebahn shithousery	80	77	79	72	78	386	77.20	2.79
59=	Roman Ignatenko	EFL	Deutschebahn shithousery	80	76	79	71	80	386	77.20	3.43
59=	Krishaang Kohli	ESL	Chief &amp; Kief	75	78	78	77	78	386	77.20	1.17
59=	Anton Gonta	ESL	Vienna A(mbulance)	76	77	77	79	77	386	77.20	0.98
59=	Shira Meiri	ESL, Novice	Technion Hot Takes, Cold Facts	80	80	77	77	72	386	77.20	2.93
59=	Pragyansh Nayak	ESL	Nawabjaan aur Lateef	77	78	80	74	77	386	77.20	1.94
65=	Rina Hendrie	ESL	Technion C	78	77	76	75	79	385	77.00	1.41
65=	Karni Shifrin	ESL	Technion B	76	80	79	77	73	385	77.00	2.45
65=	Nevo Werner-Reiss	ESL	Technion B	76	80	80	77	72	385	77.00	2.97
68=	Adrianna Mazur	ESL	TCD Phil A(nxiety) Z(one)	78	78	74	79	75	384	76.80	1.94
68=	Abhayvir Singh	ESL	Khalsa A	76	79	77	76	76	384	76.80	1.17
68=	Raymond Qiu	EPL	I&#x27;m not very fond of Wes Streeting	76	78	77	75	78	384	76.80	1.17
68=	Alex Kondratiev	ESL	Technion Hot Takes, Cold Facts	79	78	77	76	74	384	76.80	1.72
68=	Aubrey Nan	EPL	it’s summer but we’re tom	76	75	77	79	77	384	76.80	1.33
68=	Nicolas Ivanov	ESL, Novice	UCD L&amp;H B	76	76	76	76	80	384	76.80	1.60
74=	Aryan Khokher	ESL	KMC x VIT	80	76	74	77	76	383	76.60	1.96
74=	Katarina Lazic	EFL	ecnolagujem	77	76	77	78	75	383	76.60	1.02
74=	Novak Celebic	EFL	ecnolagujem	77	77	76	78	75	383	76.60	1.02
74=	Dimitrios Balatos	EFL	NTU Athens to pimp (A) butterfly	75	74	80	77	77	383	76.60	2.06
